"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9645","Search","chromium","Tue Jan 21 01:01:50 GMT 2025","passed","Tue Jan 21 01:02:00 GMT 2025","","test.spec.js","",""
